"20201013","15","35",31.41,"mph","media/images/calib-20201013-1535432.jpg",149,0,12,58,696,"L2R",",None,"
"20201013","15","35",55.21,"mph","media/images/calib-20201013-1535470.jpg",141,50,21,41,861,"L2R",",None,"
"20201013","15","35",95.56,"mph","media/images/calib-20201013-1535484.jpg",93,71,34,49,1666,"L2R",",None,"
"20201013","15","35",74.26,"mph","media/images/calib-20201013-1535497.jpg",141,64,26,22,572,"R2L",",None,"
"20201013","15","35",17.85,"mph","media/images/calib-20201013-1535545.jpg",151,46,49,48,2352,"R2L",",None,"
"20201013","15","35",81.23,"mph","media/images/calib-20201013-1535555.jpg",93,0,38,46,1748,"L2R",",None,"
"20201013","15","35",46.94,"mph","media/images/calib-20201013-1535568.jpg",162,78,32,22,704,"R2L",",None,"
"20201013","15","35",65.12,"mph","media/images/calib-20201013-1535584.jpg",72,0,114,120,13680,"R2L",",None,"
"20201013","15","36",68.78,"mph","media/images/calib-20201013-1536003.jpg",71,27,16,12,192,"L2R",",None,"
"20201013","15","36",12.36,"mph","media/images/calib-20201013-1536013.jpg",62,24,53,65,3445,"R2L",",None,"
"20201013","15","36",55.92,"mph","media/images/calib-20201013-1536020.jpg",63,102,39,18,702,"L2R",",None,"
"20201013","15","36",101.26,"mph","media/images/calib-20201013-1536061.jpg",57,108,21,12,252,"R2L",",None,"
"20201013","15","36",23.92,"mph","media/images/calib-20201013-1536073.jpg",105,88,68,32,2176,"R2L",",None,"
"20201013","15","36",31.89,"mph","media/images/calib-20201013-1536102.jpg",137,87,43,33,1419,"L2R",",None,"
"20201013","15","36",7.08,"mph","media/images/calib-20201013-1536116.jpg",67,70,46,41,1886,"R2L",",None,"
"20201013","15","36",8.27,"mph","media/images/calib-20201013-1536133.jpg",60,80,121,40,4840,"R2L",",None,"
"20201013","15","36",63.55,"mph","media/images/calib-20201013-1536142.jpg",134,103,30,17,510,"L2R",",None,"
"20201013","15","36",35.87,"mph","media/images/calib-20201013-1536158.jpg",139,0,17,13,221,"L2R",",None,"
"20201013","15","36",23.55,"mph","media/images/calib-20201013-1536324.jpg",136,88,39,32,1248,"L2R",",None,"
"20201013","15","36",58.06,"mph","media/images/calib-20201013-1536376.jpg",130,0,85,120,10200,"L2R",",None,"
"20201013","15","36",47.50,"mph","media/images/calib-20201013-1536389.jpg",94,0,71,120,8520,"R2L",",None,"
"20201013","15","36",11.40,"mph","media/images/calib-20201013-1536400.jpg",67,32,119,9,1071,"R2L",",None,"
"20201013","15","36",27.40,"mph","media/images/calib-20201013-1536494.jpg",41,0,41,19,779,"L2R",",None,"
"20201013","15","36",33.92,"mph","media/images/calib-20201013-1536500.jpg",46,95,42,25,1050,"R2L",",None,"
"20201013","15","36",52.15,"mph","media/images/calib-20201013-1536515.jpg",89,97,17,23,391,"R2L",",None,"
"20201013","15","37",73.37,"mph","media/images/calib-20201013-1537011.jpg",96,7,21,22,462,"R2L",",None,"
"20201013","15","37",42.58,"mph","media/images/calib-20201013-1537042.jpg",99,79,16,35,560,"R2L",",None,"
"20201013","15","37",40.65,"mph","media/images/calib-20201013-1537055.jpg",120,95,44,25,1100,"L2R",",None,"
"20201013","15","37",45.93,"mph","media/images/calib-20201013-1537069.jpg",27,0,42,10,420,"R2L",",None,"
"20201013","15","37",84.85,"mph","media/images/calib-20201013-1537083.jpg",122,98,17,22,374,"L2R",",None,"
"20201013","15","37",6.76,"mph","media/images/calib-20201013-1537193.jpg",134,43,50,48,2400,"R2L",",None,"
"20201013","15","37",71.77,"mph","media/images/calib-20201013-1537199.jpg",99,25,67,95,6365,"L2R",",None,"
"20201013","15","46",86.38,"mph","media/images/speed-20201013-1546/speed-20201013-1546167.jpg",88,0,42,120,5040,"R2L",",None,"
"20201013","15","46",33.84,"mph","media/images/speed-20201013-1546/speed-20201013-1546174.jpg",86,0,39,120,4680,"L2R",",None,"
"20201013","15","46",11.80,"mph","media/images/speed-20201013-1546/speed-20201013-1546200.jpg",56,29,17,18,306,"R2L",",None,"
"20201013","15","46",10.59,"mph","media/images/speed-20201013-1546/speed-20201013-1546214.jpg",52,20,38,29,1102,"L2R",",None,"
"20201013","15","46",52.99,"mph","media/images/speed-20201013-1546/speed-20201013-1546221.jpg",134,34,47,55,2585,"L2R",",None,"
"20201013","15","46",82.09,"mph","media/images/speed-20201013-1546/speed-20201013-1546232.jpg",140,0,25,14,350,"L2R",",None,"
"20201013","15","46",12.94,"mph","media/images/speed-20201013-1546/speed-20201013-1546251.jpg",115,16,42,49,2058,"R2L",",None,"
"20201013","15","46",17.33,"mph","media/images/speed-20201013-1546/speed-20201013-1546265.jpg",37,57,95,63,5985,"R2L",",None,"
"20201013","15","46",17.44,"mph","media/images/speed-20201013-1546/speed-20201013-1546312.jpg",173,0,12,30,360,"R2L",",None,"
"20201013","15","46",48.31,"mph","media/images/speed-20201013-1546/speed-20201013-1546321.jpg",29,0,80,106,8480,"R2L",",None,"
"20201013","15","46",40.12,"mph","media/images/speed-20201013-1546/speed-20201013-1546339.jpg",91,27,24,58,1392,"L2R",",None,"
"20201013","15","46",51.19,"mph","media/images/speed-20201013-1546/speed-20201013-1546358.jpg",108,74,18,34,612,"R2L",",None,"
"20201013","15","46",13.29,"mph","media/images/speed-20201013-1546/speed-20201013-1546392.jpg",30,10,14,18,252,"R2L",",None,"
"20201013","15","46",159.03,"mph","media/images/speed-20201013-1546/speed-20201013-1546462.jpg",123,51,44,29,1276,"L2R",",None,"
"20201013","15","46",26.09,"mph","media/images/speed-20201013-1546/speed-20201013-1546521.jpg",47,0,151,120,18120,"R2L",",None,"
"20201013","15","46",10.89,"mph","media/images/speed-20201013-1546/speed-20201013-1546543.jpg",30,11,47,25,1175,"R2L",",None,"
"20201013","15","46",17.68,"mph","media/images/speed-20201013-1546/speed-20201013-1546557.jpg",108,94,45,26,1170,"R2L",",None,"
"20201013","15","46",26.07,"mph","media/images/speed-20201013-1546/speed-20201013-1546568.jpg",133,90,46,30,1380,"L2R",",None,"
"20201013","15","46",10.10,"mph","media/images/speed-20201013-1546/speed-20201013-1546581.jpg",25,0,47,22,1034,"R2L",",None,"
"20201013","15","46",12.38,"mph","media/images/speed-20201013-1546/speed-20201013-1546594.jpg",91,31,48,39,1872,"R2L",",None,"
